symbol,name,source,current_adjust,cache_file,metadata_file,cache_exists,metadata_exists,latest_cache_date,latest_expected_date,end_date_gap_days,quality_failed,primary_failure_type,adjustment_audit_status,possible_adjustment_issue,refresh_reason,refresh_priority,recommended_action,requires_backup,requires_manual_review,safe_to_auto_refresh,notes
512290,生物医药ETF国泰,akshare.fund_etf_hist_sina,unknown,data\cache\512290.csv,data\cache_meta\512290.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512330,信息科技ETF南方,akshare.fund_etf_hist_sina,unknown,data\cache\512330.csv,data\cache_meta\512330.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512360,MSCIA股ETF平安,akshare.fund_etf_hist_sina,unknown,data\cache\512360.csv,data\cache_meta\512360.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512380,MSCI中国ETF银华,akshare.fund_etf_hist_sina,unknown,data\cache\512380.csv,data\cache_meta\512380.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512390,中国低波ETF平安,akshare.fund_etf_hist_sina,unknown,data\cache\512390.csv,data\cache_meta\512390.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512400,有色金属ETF南方,akshare.fund_etf_hist_sina,unknown,data\cache\512400.csv,data\cache_meta\512400.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512500,中证500ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\512500.csv,data\cache_meta\512500.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512510,中证500ETF华泰柏瑞,akshare.fund_etf_hist_sina,unknown,data\cache\512510.csv,data\cache_meta\512510.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512530,沪深300红利ETF建信,akshare.fund_etf_hist_sina,unknown,data\cache\512530.csv,data\cache_meta\512530.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512550,富时A50ETF嘉实,akshare.fund_etf_hist_sina,unknown,data\cache\512550.csv,data\cache_meta\512550.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512570,证券ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\512570.csv,data\cache_meta\512570.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512580,环保ETF广发,akshare.fund_etf_hist_sina,unknown,data\cache\512580.csv,data\cache_meta\512580.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512640,金融地产ETF嘉实,akshare.fund_etf_hist_sina,unknown,data\cache\512640.csv,data\cache_meta\512640.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512650,长三角ETF汇添富,akshare.fund_etf_hist_sina,unknown,data\cache\512650.csv,data\cache_meta\512650.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512660,军工ETF国泰,akshare.fund_etf_hist_sina,unknown,data\cache\512660.csv,data\cache_meta\512660.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512680,军工ETF广发,akshare.fund_etf_hist_sina,unknown,data\cache\512680.csv,data\cache_meta\512680.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512700,银行ETF南方,akshare.fund_etf_hist_sina,unknown,data\cache\512700.csv,data\cache_meta\512700.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512720,计算机ETF国泰,akshare.fund_etf_hist_sina,unknown,data\cache\512720.csv,data\cache_meta\512720.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512730,银行ETF鹏华,akshare.fund_etf_hist_sina,unknown,data\cache\512730.csv,data\cache_meta\512730.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512750,基本面50ETF嘉实,akshare.fund_etf_hist_sina,unknown,data\cache\512750.csv,data\cache_meta\512750.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512770,战略新兴ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\512770.csv,data\cache_meta\512770.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512820,银行ETF汇添富,akshare.fund_etf_hist_sina,unknown,data\cache\512820.csv,data\cache_meta\512820.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512870,杭州湾区ETF南华,akshare.fund_etf_hist_sina,unknown,data\cache\512870.csv,data\cache_meta\512870.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512880,证券ETF国泰,akshare.fund_etf_hist_sina,unknown,data\cache\512880.csv,data\cache_meta\512880.json,True,True,2026-05-13,2026-05-15,2,False,,warning_unknown_adjustment,False,unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,
512900,证券ETF南方,akshare.fund_etf_hist_sina,unknown,data\cache\512900.csv,data\cache_meta\512900.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512910,A100ETF广发,akshare.fund_etf_hist_sina,unknown,data\cache\512910.csv,data\cache_meta\512910.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512930,AI人工智能ETF平安,akshare.fund_etf_hist_sina,unknown,data\cache\512930.csv,data\cache_meta\512930.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512950,央企改革ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\512950.csv,data\cache_meta\512950.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512960,央企结构调整ETF博时,akshare.fund_etf_hist_sina,unknown,data\cache\512960.csv,data\cache_meta\512960.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512970,大湾区ETF平安,akshare.fund_etf_hist_sina,unknown,data\cache\512970.csv,data\cache_meta\512970.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512980,传媒ETF广发,akshare.fund_etf_hist_sina,unknown,data\cache\512980.csv,data\cache_meta\512980.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
512990,MSCIA股ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\512990.csv,data\cache_meta\512990.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
513360,教育ETF博时,akshare.fund_etf_hist_sina,unknown,data\cache\513360.csv,data\cache_meta\513360.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
513400,道琼斯ETF鹏华,akshare.fund_etf_hist_sina,unknown,data\cache\513400.csv,data\cache_meta\513400.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
513800,日本东证指数ETF南方,akshare.fund_etf_hist_sina,unknown,data\cache\513800.csv,data\cache_meta\513800.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
513850,美国50ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\513850.csv,data\cache_meta\513850.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515010,证券ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\515010.csv,data\cache_meta\515010.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515020,银行ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\515020.csv,data\cache_meta\515020.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515030,新能源车ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\515030.csv,data\cache_meta\515030.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515050,UC通信ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\515050.csv,data\cache_meta\515050.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515060,房地产ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\515060.csv,data\cache_meta\515060.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515070,人工智能ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\515070.csv,data\cache_meta\515070.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515080,中证红利ETF招商,akshare.fund_etf_hist_sina,unknown,data\cache\515080.csv,data\cache_meta\515080.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515090,可持续发展ETF博时,akshare.fund_etf_hist_sina,unknown,data\cache\515090.csv,data\cache_meta\515090.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515110,一带一路ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\515110.csv,data\cache_meta\515110.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515120,创新药ETF广发,akshare.fund_etf_hist_sina,unknown,data\cache\515120.csv,data\cache_meta\515120.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515130,沪深300ETF博时,akshare.fund_etf_hist_sina,unknown,data\cache\515130.csv,data\cache_meta\515130.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515150,一带一路ETF富国,akshare.fund_etf_hist_sina,unknown,data\cache\515150.csv,data\cache_meta\515150.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515160,MSCI中国ETF招商,akshare.fund_etf_hist_sina,unknown,data\cache\515160.csv,data\cache_meta\515160.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515170,食品饮料ETF华夏,akshare.fund_etf_hist_sina,unknown,data\cache\515170.csv,data\cache_meta\515170.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515180,红利ETF易方达,akshare.fund_etf_hist_sina,unknown,data\cache\515180.csv,data\cache_meta\515180.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515190,中证500ETF中银证券,akshare.fund_etf_hist_sina,unknown,data\cache\515190.csv,data\cache_meta\515190.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515200,创新100ETF申万菱信,akshare.fund_etf_hist_sina,unknown,data\cache\515200.csv,data\cache_meta\515200.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515210,钢铁ETF国泰,akshare.fund_etf_hist_sina,unknown,data\cache\515210.csv,data\cache_meta\515210.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515230,软件ETF国泰,akshare.fund_etf_hist_sina,unknown,data\cache\515230.csv,data\cache_meta\515230.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515250,智能汽车ETF富国,akshare.fund_etf_hist_sina,unknown,data\cache\515250.csv,data\cache_meta\515250.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515290,银行ETF天弘,akshare.fund_etf_hist_sina,unknown,data\cache\515290.csv,data\cache_meta\515290.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515300,300红利低波ETF嘉实,akshare.fund_etf_hist_sina,unknown,data\cache\515300.csv,data\cache_meta\515300.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515310,沪深300ETF汇添富,akshare.fund_etf_hist_sina,unknown,data\cache\515310.csv,data\cache_meta\515310.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515320,电子50ETF华安,akshare.fund_etf_hist_sina,unknown,data\cache\515320.csv,data\cache_meta\515320.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515330,沪深300ETF天弘,akshare.fund_etf_hist_sina,unknown,data\cache\515330.csv,data\cache_meta\515330.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515350,沪深300ETF民生加银,akshare.fund_etf_hist_sina,unknown,data\cache\515350.csv,data\cache_meta\515350.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515360,沪深300ETF方正富邦,akshare.fund_etf_hist_sina,unknown,data\cache\515360.csv,data\cache_meta\515360.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515380,沪深300ETF泰康,akshare.fund_etf_hist_sina,unknown,data\cache\515380.csv,data\cache_meta\515380.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515390,沪深300ETF华安,akshare.fund_etf_hist_sina,unknown,data\cache\515390.csv,data\cache_meta\515390.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515400,大数据ETF富国,akshare.fund_etf_hist_sina,unknown,data\cache\515400.csv,data\cache_meta\515400.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515450,红利低波50ETF南方,akshare.fund_etf_hist_sina,unknown,data\cache\515450.csv,data\cache_meta\515450.json,True,False,2026-05-12,2026-05-15,3,False,,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515530,中证500ETF泰康,akshare.fund_etf_hist_sina,unknown,data\cache\515530.csv,data\cache_meta\515530.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515550,中证500ETF国联,akshare.fund_etf_hist_sina,unknown,data\cache\515550.csv,data\cache_meta\515550.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515560,证券ETF建信,akshare.fund_etf_hist_sina,unknown,data\cache\515560.csv,data\cache_meta\515560.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
515590,500等权ETF前海开源,akshare.fund_etf_hist_sina,unknown,data\cache\515590.csv,data\cache_meta\515590.json,True,False,2026-05-12,2026-05-15,3,False,zero_or_low_liquidity,warning_unknown_adjustment,False,legacy_cache_without_metadata;unknown_adjustment,P1_legacy_unknown_adjustment,"batch pilot refresh to create metadata sidecar, then compare adjustment audit",True,False,True,"refresh goal is metadata traceability, not performance improvement"
