symbol,name,category,sub_category,candidate_status,eligibility_status,gate_passed,blocked,block_reason,observation_reason,data_quality_status,history_status,cache_status,liquidity_status,price_quality_status,strategy_eligibility,remediation_priority,requires_manual_review,exclude_from_candidate_pool,factor_score_status,factor_gate_status,recommended_action,notes
560400,证券ETF华泰柏瑞,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,very_short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
560410,电池ETF鹏华,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,very_short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
560450,电力ETF天弘,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,very_short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
560470,有色ETF易方达,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,very_short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
560570,A500红利ETF国联安,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
560710,船舶ETF富国,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,very_short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
560770,机器人ETF招商,theme,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
561090,A500增强ETF华安,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
561220,数字经济ETF工银,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
561660,通用航空ETF平安,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
561680,A500红利低波ETF平安,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
561750,A50ETF博时,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
561770,A100ETF博时,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
562050,药ETF华宝,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
562070,沪深300指增ETF华宝,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
562870,证券ETF嘉实,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563060,央企50ETF易方达,theme,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563230,卫星ETF富国,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563320,通用航空ETF华泰柏瑞,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563380,航空航天ETF华泰柏瑞,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563510,A500红利低波ETF易方达,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563530,卫星ETF易方达,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563550,A500增强ETF摩根,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563560,科技成长ETF兴业,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,very_short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563570,金融科技ETF兴业,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563590,A500红利低波动ETF国寿,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563600,A500增强ETF易方达,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563630,A500增强ETF国联安,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563670,金融科技ETF鹏华,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563690,红利低波ETF永赢,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563750,中证500ETF汇添富,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563790,卫星ETF鹏华,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563850,食品ETF广发,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563870,通用航空ETF鹏华,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563890,国企红利ETF创金合信,theme,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563930,上证增强ETF招商,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563960,300质量ETF兴全,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
563980,800红利低波ETF鑫元,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588130,科创医药ETF华夏,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588140,科创200ETF广发,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588270,科创200ETF易方达,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588410,科创创业人工智能ETF鹏华,theme,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588420,科创创业人工智能ETF摩根,theme,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588430,科创创业人工智能ETF工银,theme,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588480,科创创业人工智能ETF中金,theme,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,very_short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588520,科创增强ETF永赢,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588550,科创综指增强ETF易方达,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588670,科创综指增强ETF嘉实,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588690,科创增强ETF银华,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588710,科创半导体设备ETF华泰柏瑞,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588920,科创芯片ETF鹏华,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588940,科创50ETF富国,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
588980,科创100ETF广发,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589020,科创半导体设备ETF鹏华,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589030,科创芯片设计ETF易方达,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589050,科创综指ETF兴业,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589070,科创芯片设计ETF天弘,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589090,科创AIETF鹏华,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589110,科创人工智能ETF国泰,theme,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589120,科创创新药ETF汇添富,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589130,科创芯片ETF易方达,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589150,科创50ETF平安,broad_based,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589160,科创芯片ETF广发,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589170,科创芯片设计ETF鹏华,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,very_short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589180,科创新材料ETF汇添富,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589190,科创芯片ETF华宝,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589200,科创200ETF工银,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589210,科创芯片设计ETF广发,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589220,科创200ETF国泰,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589230,科创人工智能ETF南方,theme,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589250,科创芯片设计ETF浦银,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,very_short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589260,科创芯片设计ETF国泰,industry,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,very_short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589270,科创100ETF前海开源,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,very_short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589380,科创AIETF富国,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589550,科创价值ETF华夏,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589560,科创人工智能ETF汇添富,theme,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589580,科创综指ETF兴银,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589700,科创成长ETF南方,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589720,科创创新药ETF国泰,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,,failed,short_history,fresh,ok,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
589780,科创200ETF富国,unknown,指数型-股票,blocked_short_history,blocked,False,True,short_history;exclude_from_candidate_pool,low_liquidity,failed,short_history,fresh,low_liquidity,ok,blocked_short_history,P1_short_history_observe,False,True,unknown,blocked_for_strategy_use,keep observation_only until row_count reaches the minimum history requirement,short history is not a low score; it blocks strategy eligibility until enough rows accumulate
