symbol,name,exchange,asset_class,category,tracking_index,listing_date,latest_date,avg_amount_20,data_rows,is_active,filter_reason,theme,sector,success,source,start_date,end_date,rows,missing_count,duplicate_count,status,failure_reason,local_latest_date,target_update_date
159539,信创ETF广发,SZ,A股股票,行业主题,信创,2023-09-28,2026-05-12,4570556.0,626,True,,行业主题,信创,True,local_cache,2023-09-28,2026-05-12,626,0,0,warning,,,
159500,中证500ETF富国,SZ,A股股票,宽基,中证500,2025-08-29,2026-05-12,14581539.15,165,True,too few rows: 165 < 250,宽基,中证500,True,local_cache,2025-08-29,2026-05-12,165,0,0,failed,too few rows: 165 < 250,,
589600,科创综指ETF富国,SH,A股股票,宽基,科创综指,2025-03-07,2026-05-12,10293047.6,285,True,,宽基,科创综指,True,local_cache,2025-03-07,2026-05-12,285,0,0,passed,,,
159855,影视ETF银华,SZ,A股股票,行业主题,影视,2021-02-26,2026-05-12,18170087.55,1260,True,,行业主题,影视,True,local_cache,2021-02-26,2026-05-12,1260,0,0,warning,,,
515720,金融科技ETF富国,SH,A股股票,行业主题,金融科技,2025-10-09,2026-05-12,11343075.65,142,True,too few rows: 142 < 250,行业主题,金融科技,True,local_cache,2025-10-09,2026-05-12,142,0,0,failed,too few rows: 142 < 250,,
516750,建材ETF富国,SH,A股股票,行业主题,建材,2021-11-05,2026-05-12,12802577.5,1092,True,,行业主题,建材,True,local_cache,2021-11-05,2026-05-12,1092,0,0,passed,,,
159943,深证成指ETF大成,SZ,A股股票,宽基,深证成指大成,2019-01-02,2026-05-12,16283587.7,1781,True,,宽基,深证成指大成,True,local_cache,2019-01-02,2026-05-12,1781,0,0,warning,,,
588410,科创创业人工智能ETF鹏华,SH,A股股票,宽基,科创创业人工智能鹏华,2026-01-05,2026-05-12,12494624.3,82,True,too few rows: 82 < 250,宽基,科创创业人工智能鹏华,True,local_cache,2026-01-05,2026-05-12,82,0,0,failed,too few rows: 82 < 250,,
510590,中证500ETF平安,SH,A股股票,宽基,中证500平安,2019-01-02,2026-05-12,4181373.25,1781,True,,宽基,中证500平安,True,local_cache,2019-01-02,2026-05-12,1781,0,0,passed,,,
530180,上证180ETF易方达,SH,A股股票,行业主题,上证180,2024-12-26,2026-05-12,6474535.45,329,True,,行业主题,上证180,True,local_cache,2024-12-26,2026-05-12,329,0,0,passed,,,
560470,有色ETF易方达,SH,A股股票,行业主题,有色,2026-04-30,2026-05-12,38176423.0,6,True,too few rows: 6 < 250,行业主题,有色,True,local_cache,2026-04-30,2026-05-12,6,0,0,failed,too few rows: 6 < 250,,
515130,沪深300ETF博时,SH,A股股票,宽基,沪深300,2020-05-11,2026-05-12,9661734.8,1455,True,,宽基,沪深300,True,local_cache,2020-05-11,2026-05-12,1455,0,0,passed,,,
159863,光伏ETF鹏华,SZ,A股股票,行业主题,光伏鹏华,2021-03-11,2026-05-12,6770896.85,1251,True,,行业主题,光伏鹏华,True,local_cache,2021-03-11,2026-05-12,1251,0,0,warning,,,
563650,中证A500ETF兴业,SH,A股股票,宽基,中证A500兴业,2025-04-03,2026-05-12,9807610.15,266,True,,宽基,中证A500兴业,True,local_cache,2025-04-03,2026-05-12,266,0,0,passed,,,
159523,沪深300成长ETF华夏,SZ,A股股票,宽基,沪深300成长,2023-09-19,2026-05-12,10427866.55,635,True,,宽基,沪深300成长,True,local_cache,2023-09-19,2026-05-12,635,0,0,warning,,,
560900,创新药ETF摩根,SH,A股股票,行业主题,创新药摩根,2022-06-02,2026-05-12,14464932.2,954,True,,行业主题,创新药摩根,True,local_cache,2022-06-02,2026-05-12,954,0,0,passed,,,
159536,中证2000ETF汇添富,SZ,A股股票,行业主题,中证2000,2023-09-21,2026-05-12,15414376.35,633,True,,行业主题,中证2000,True,local_cache,2023-09-21,2026-05-12,633,0,0,warning,,,
159596,A50ETF华宝,SZ,A股股票,行业主题,A50,2024-03-18,2026-05-12,13682556.6,519,True,,行业主题,A50,True,local_cache,2024-03-18,2026-05-12,519,0,0,warning,,,
159555,中证2000增强ETF银华,SZ,A股股票,行业主题,中证2000增强,2023-12-12,2026-05-12,11235243.85,580,True,,行业主题,中证2000增强,True,local_cache,2023-12-12,2026-05-12,580,0,0,warning,,,
159798,消费ETF易方达,SZ,A股股票,行业主题,消费,2022-05-11,2026-05-12,7881901.4,970,True,,行业主题,消费,True,local_cache,2022-05-11,2026-05-12,970,0,0,warning,,,
512580,环保ETF广发,SH,A股股票,行业主题,环保,2019-01-02,2026-05-12,17654482.7,1781,True,,行业主题,环保,True,local_cache,2019-01-02,2026-05-12,1781,0,0,passed,,,
510850,上证50ETF工银,SH,A股股票,宽基,上证50工银,2019-03-06,2026-05-12,9898710.8,1741,True,,宽基,上证50工银,True,local_cache,2019-03-06,2026-05-12,1741,0,0,passed,,,
159249,A500增强ETF工银,SZ,A股股票,宽基,A500增强工银,2025-07-02,2026-05-12,15889858.35,207,True,too few rows: 207 < 250,宽基,A500增强工银,True,local_cache,2025-07-02,2026-05-12,207,0,0,failed,too few rows: 207 < 250,,
159647,中药ETF鹏华,SZ,A股股票,行业主题,中药鹏华,2022-07-28,2026-05-12,16684188.0,915,True,,行业主题,中药鹏华,True,local_cache,2022-07-28,2026-05-12,915,0,0,warning,,,
159151,食品ETF华夏,SZ,A股股票,行业主题,食品,2026-01-14,2026-05-12,9847381.45,75,True,too few rows: 75 < 250,行业主题,食品,True,local_cache,2026-01-14,2026-05-12,75,0,0,failed,too few rows: 75 < 250,,
159159,公用事业ETF国投瑞银,SZ,A股股票,行业主题,公用事业国投瑞银,2026-02-12,2026-05-12,8872734.35,54,True,too few rows: 54 < 250,行业主题,公用事业国投瑞银,True,local_cache,2026-02-12,2026-05-12,54,0,0,failed,too few rows: 54 < 250,,
510950,上证50ETF广发,SH,A股股票,宽基,上证50,2024-05-10,2026-05-12,8900583.15,485,True,,宽基,上证50,True,local_cache,2024-05-10,2026-05-12,485,0,0,warning,,,
159666,交通运输ETF华夏,SZ,A股股票,行业主题,交通运输,2023-02-13,2026-05-12,12384123.65,785,True,,行业主题,交通运输,True,local_cache,2023-02-13,2026-05-12,785,0,0,warning,,,
159163,有色ETF泰康,SZ,A股股票,行业主题,有色泰康,2026-02-09,2026-05-12,11884143.95,57,True,too few rows: 57 < 250,行业主题,有色泰康,True,local_cache,2026-02-09,2026-05-12,57,0,0,failed,too few rows: 57 < 250,,
516270,新能源ETF华安,SH,A股股票,行业主题,新能源华安,2021-07-23,2026-05-12,13683212.4,1160,True,,行业主题,新能源华安,True,local_cache,2021-07-23,2026-05-12,1160,0,0,passed,,,
159275,农牧渔ETF华宝,SZ,A股股票,行业主题,农牧渔,2025-09-29,2026-05-12,16546751.2,144,True,too few rows: 144 < 250,行业主题,农牧渔,True,local_cache,2025-09-29,2026-05-12,144,0,0,failed,too few rows: 144 < 250,,
159525,红利低波ETF富国,SZ,A股股票,风格,红利低波,2024-05-20,2026-05-12,14633026.05,479,True,,风格,红利低波,True,local_cache,2024-05-20,2026-05-12,479,0,0,passed,,,
159123,光伏ETF嘉实,SZ,A股股票,行业主题,光伏,2025-11-27,2026-05-12,8602615.0,107,True,too few rows: 107 < 250,行业主题,光伏,True,local_cache,2025-11-27,2026-05-12,107,0,0,failed,too few rows: 107 < 250,,
517390,云计算ETF天弘,SH,A股股票,行业主题,云计算,2021-12-23,2026-05-12,15817751.75,1058,True,,行业主题,云计算,True,local_cache,2021-12-23,2026-05-12,1058,0,0,passed,,,
560750,A500ETF申万菱信,SH,A股股票,宽基,A500申万菱信,2025-02-07,2026-05-12,13057810.7,305,True,,宽基,A500申万菱信,True,local_cache,2025-02-07,2026-05-12,305,0,0,passed,,,
159261,创业板新能源ETF鹏华,SZ,A股股票,宽基,创业板新能源鹏华,2025-07-07,2026-05-12,14144991.65,204,True,too few rows: 204 < 250,宽基,创业板新能源鹏华,True,local_cache,2025-07-07,2026-05-12,204,0,0,failed,too few rows: 204 < 250,,
563560,科技成长ETF兴业,SH,A股股票,风格,科技成长兴业,2026-02-27,2026-05-12,21480830.0,49,True,too few rows: 49 < 250,风格,科技成长兴业,True,local_cache,2026-02-27,2026-05-12,49,0,0,failed,too few rows: 49 < 250,,
560380,A100ETF南方,SH,A股股票,行业主题,A100,2024-12-27,2026-05-12,14352723.75,328,True,,行业主题,A100,True,local_cache,2024-12-27,2026-05-12,328,0,0,passed,,,
588390,科创创业ETF博时,SH,A股股票,宽基,科创创业,2021-08-30,2026-05-12,12587572.75,1134,True,,宽基,科创创业,True,local_cache,2021-08-30,2026-05-12,1134,0,0,warning,,,
560110,中证1000ETF汇添富,SH,A股股票,宽基,中证1000,2022-08-08,2026-05-12,15562646.15,908,True,,宽基,中证1000,True,local_cache,2022-08-08,2026-05-12,908,0,0,passed,,,
589380,科创AIETF富国,SH,A股股票,宽基,科创AI,2025-07-01,2026-05-12,10016430.3,208,True,too few rows: 208 < 250,宽基,科创AI,True,local_cache,2025-07-01,2026-05-12,208,0,0,failed,too few rows: 208 < 250,,
159779,消费电子ETF招商,SZ,A股股票,行业主题,消费电子招商,2021-11-26,2026-05-12,13118691.85,1077,True,,行业主题,消费电子招商,True,local_cache,2021-11-26,2026-05-12,1077,0,0,warning,,,
159019,石油ETF华宝,SZ,A股股票,行业主题,石油,2026-04-23,2026-05-12,36759198.63636363,11,True,too few rows: 11 < 250,行业主题,石油,True,local_cache,2026-04-23,2026-05-12,11,0,0,failed,too few rows: 11 < 250,,
560360,软件ETF万家,SH,A股股票,行业主题,软件万家,2024-06-24,2026-05-12,7196927.45,455,True,,行业主题,软件万家,True,local_cache,2024-06-24,2026-05-12,455,0,0,passed,,,
159902,中小100ETF华夏,SZ,A股股票,行业主题,中小100,2019-01-02,2026-05-12,8349798.45,1781,True,,行业主题,中小100,True,local_cache,2019-01-02,2026-05-12,1781,0,0,warning,,,
560100,中证500增强ETF南方,SH,A股股票,宽基,中证500增强,2022-02-16,2026-05-12,11873190.1,1025,True,,宽基,中证500增强,True,local_cache,2022-02-16,2026-05-12,1025,0,0,passed,,,
562900,农业ETF易方达,SH,A股股票,行业主题,农业,2021-12-13,2026-05-12,15373669.15,1066,True,,行业主题,农业,True,local_cache,2021-12-13,2026-05-12,1066,0,0,passed,,,
561010,软件ETF华安,SH,A股股票,行业主题,软件华安,2023-12-11,2026-05-12,12226884.5,582,True,,行业主题,软件华安,True,local_cache,2023-12-11,2026-05-12,582,0,0,passed,,,
159703,新材料ETF天弘,SZ,A股股票,行业主题,新材料,2021-06-08,2026-05-12,4819449.55,1192,True,,行业主题,新材料,True,local_cache,2021-06-08,2026-05-12,1192,0,0,warning,,,
589210,科创芯片设计ETF广发,SH,A股股票,宽基,科创芯片设计,2025-12-23,2026-05-12,8900822.8,89,True,too few rows: 89 < 250,宽基,科创芯片设计,True,local_cache,2025-12-23,2026-05-12,89,0,0,failed,too few rows: 89 < 250,,
159881,有色金属ETF国泰,SZ,A股股票,行业主题,有色金属,2021-07-01,2026-05-12,14487370.1,1176,True,,行业主题,有色金属,True,local_cache,2021-07-01,2026-05-12,1176,0,0,warning,,,
159602,中国A50ETF南方,SZ,A股股票,行业主题,中国A50,2021-11-08,2026-05-12,13882048.35,1091,True,,行业主题,中国A50,True,local_cache,2021-11-08,2026-05-12,1091,0,0,warning,,,
516230,光伏ETF招商,SH,A股股票,行业主题,光伏招商,2026-02-03,2026-05-12,9614325.15,61,True,too few rows: 61 < 250,行业主题,光伏招商,True,local_cache,2026-02-03,2026-05-12,61,0,0,failed,too few rows: 61 < 250,,
159968,中证500ETF博时,SZ,A股股票,宽基,中证500,2019-10-31,2026-05-12,12748299.75,1581,True,,宽基,中证500,True,local_cache,2019-10-31,2026-05-12,1581,0,0,warning,,,
159767,电池龙头ETF兴银,SZ,A股股票,行业主题,电池龙头兴银,2021-08-23,2026-05-12,14794576.5,1139,True,,行业主题,电池龙头兴银,True,local_cache,2021-08-23,2026-05-12,1139,0,0,warning,,,
159537,信创ETF国泰,SZ,A股股票,行业主题,信创,2023-10-10,2026-05-12,7587322.55,625,True,,行业主题,信创,True,local_cache,2023-10-10,2026-05-12,625,0,0,warning,,,
515350,沪深300ETF民生加银,SH,A股股票,宽基,沪深300民生加银,2020-02-07,2026-05-12,4383246.25,1517,True,,宽基,沪深300民生加银,True,local_cache,2020-02-07,2026-05-12,1517,0,0,passed,,,
159658,数字经济ETF华安,SZ,A股股票,行业主题,数字经济华安,2022-10-12,2026-05-12,8471069.6,867,True,,行业主题,数字经济华安,True,local_cache,2022-10-12,2026-05-12,867,0,0,warning,,,
589150,科创50ETF平安,SH,A股股票,宽基,科创50平安,2026-01-06,2026-05-12,9312883.65,81,True,too few rows: 81 < 250,宽基,科创50平安,True,local_cache,2026-01-06,2026-05-12,81,0,0,failed,too few rows: 81 < 250,,
159008,证券ETF景顺,SZ,A股股票,行业主题,证券景顺,2026-04-28,2026-05-12,39906478.0,8,True,too few rows: 8 < 250,行业主题,证券景顺,True,local_cache,2026-04-28,2026-05-12,8,0,0,failed,too few rows: 8 < 250,,
560680,消费ETF广发,SH,A股股票,行业主题,消费,2022-10-31,2026-05-12,13518060.25,854,True,,行业主题,消费,True,local_cache,2022-10-31,2026-05-12,854,0,0,passed,,,
159390,中证A50ETF国联,SZ,A股股票,宽基,中证A50国联,2025-04-09,2026-05-12,8583900.8,263,True,,宽基,中证A50国联,True,local_cache,2025-04-09,2026-05-12,263,0,0,passed,,,
159541,创业板综ETF万家,SZ,A股股票,宽基,创业板综万家,2023-10-31,2026-05-12,10925434.4,611,True,,宽基,创业板综万家,True,local_cache,2023-10-31,2026-05-12,611,0,0,warning,,,
159916,基本面ETF建信,SZ,A股股票,行业主题,基本面建信,2019-01-02,2026-05-12,10686403.8,1776,True,,行业主题,基本面建信,True,local_cache,2019-01-02,2026-05-12,1776,0,0,warning,,,
515560,证券ETF建信,SH,A股股票,行业主题,证券建信,2020-07-20,2026-05-12,10377286.2,1407,True,,行业主题,证券建信,True,local_cache,2020-07-20,2026-05-12,1407,0,0,passed,,,
561120,家电ETF富国,SH,A股股票,行业主题,家电,2022-02-15,2026-05-12,11431860.55,1026,True,,行业主题,家电,True,local_cache,2022-02-15,2026-05-12,1026,0,0,passed,,,
588040,科创50ETF鹏华,SH,A股股票,宽基,科创50鹏华,2025-04-14,2026-05-12,10010162.5,260,True,,宽基,科创50鹏华,True,local_cache,2025-04-14,2026-05-12,260,0,0,passed,,,
159616,农牧ETF建信,SZ,A股股票,行业主题,农牧建信,2022-08-08,2026-05-12,10561815.5,908,True,,行业主题,农牧建信,True,local_cache,2022-08-08,2026-05-12,908,0,0,warning,,,
159752,新能源ETF申万菱信,SZ,A股股票,行业主题,新能源申万菱信,2021-07-28,2026-05-12,30083595.25,1157,True,,行业主题,新能源申万菱信,True,local_cache,2021-07-28,2026-05-12,1157,0,0,warning,,,
563010,电信ETF易方达,SH,A股股票,行业主题,电信,2023-07-13,2026-05-12,9424189.35,683,True,,行业主题,电信,True,local_cache,2023-07-13,2026-05-12,683,0,0,passed,,,
510680,上证50ETF万家,SH,A股股票,宽基,上证50万家,2019-01-02,2026-05-12,5421520.2,1740,True,,宽基,上证50万家,True,local_cache,2019-01-02,2026-05-12,1740,0,0,passed,,,
159873,医疗设备ETF天弘,SZ,A股股票,行业主题,医疗设备,2021-03-29,2026-05-12,8231111.05,1239,True,,行业主题,医疗设备,True,local_cache,2021-03-29,2026-05-12,1239,0,0,warning,,,
159898,医疗器械ETF招商,SZ,A股股票,行业主题,医疗器械招商,2021-06-04,2026-05-12,14016648.5,1194,True,,行业主题,医疗器械招商,True,local_cache,2021-06-04,2026-05-12,1194,0,0,warning,,,
530580,上证180ETF南方,SH,A股股票,行业主题,上证180,2025-01-08,2026-05-12,8622825.55,321,True,,行业主题,上证180,True,local_cache,2025-01-08,2026-05-12,321,0,0,passed,,,
515600,央企创新ETF广发,SH,A股股票,风格,央企创新,2019-12-18,2026-05-12,11064362.45,1544,True,,风格,央企创新,True,local_cache,2019-12-18,2026-05-12,1544,0,0,passed,,,
159270,创业板200ETF南方,SZ,A股股票,宽基,创业板200,2025-07-24,2026-05-12,11769702.0,191,True,too few rows: 191 < 250,宽基,创业板200,True,local_cache,2025-07-24,2026-05-12,191,0,0,failed,too few rows: 191 < 250,,
588130,科创医药ETF华夏,SH,A股股票,宽基,科创医药,2025-05-28,2026-05-12,10521242.25,231,True,too few rows: 231 < 250,宽基,科创医药,True,local_cache,2025-05-28,2026-05-12,231,0,0,failed,too few rows: 231 < 250,,
512120,医药ETF华安,SH,A股股票,行业主题,医药华安,2019-01-02,2026-05-12,13775682.1,1780,True,,行业主题,医药华安,True,local_cache,2019-01-02,2026-05-12,1780,0,0,warning,,,
588350,科创创业50ETF鹏扬,SH,A股股票,宽基,科创创业50鹏扬,2022-11-10,2026-05-12,2774042.9,846,True,,宽基,科创创业50鹏扬,True,local_cache,2022-11-10,2026-05-12,846,0,0,passed,,,
517120,创新药ETF华泰柏瑞,SH,A股股票,行业主题,创新药,2021-07-19,2026-05-12,10715617.25,1164,True,,行业主题,创新药,True,local_cache,2021-07-19,2026-05-12,1164,0,0,passed,,,
563660,A500ETF银河,SH,A股股票,宽基,A500银河,2025-04-02,2026-05-12,8966929.75,267,True,,宽基,A500银河,True,local_cache,2025-04-02,2026-05-12,267,0,0,passed,,,
159728,在线消费ETF南方,SZ,A股股票,行业主题,在线消费,2022-01-11,2026-05-12,8013582.2,1043,True,,行业主题,在线消费,True,local_cache,2022-01-11,2026-05-12,1043,0,0,warning,,,
515680,央企创新ETF嘉实,SH,A股股票,风格,央企创新,2019-12-18,2026-05-12,6324983.8,1545,True,,风格,央企创新,True,local_cache,2019-12-18,2026-05-12,1545,0,0,passed,,,
588860,科创医药ETF工银,SH,A股股票,宽基,科创医药工银,2024-08-23,2026-05-12,11848631.7,411,True,,宽基,科创医药工银,True,local_cache,2024-08-23,2026-05-12,411,0,0,warning,,,
159183,新能源车ETF招商,SZ,A股股票,行业主题,新能源车招商,2026-03-24,2026-05-12,23693421.05,32,True,too few rows: 32 < 250,行业主题,新能源车招商,True,local_cache,2026-03-24,2026-05-12,32,0,0,failed,too few rows: 32 < 250,,
159231,通用航空ETF华宝,SZ,A股股票,行业主题,通用航空,2025-04-29,2026-05-12,11017930.35,249,True,too few rows: 249 < 250,行业主题,通用航空,True,local_cache,2025-04-29,2026-05-12,249,0,0,failed,too few rows: 249 < 250,,
562000,A100ETF华宝,SH,A股股票,行业主题,A100,2022-08-01,2026-05-12,13476922.85,913,True,,行业主题,A100,True,local_cache,2022-08-01,2026-05-12,913,0,0,warning,,,
562990,碳中和ETF易方达,SH,A股股票,行业主题,碳中和,2022-07-19,2026-05-12,11676499.8,922,True,,行业主题,碳中和,True,local_cache,2022-07-19,2026-05-12,922,0,0,passed,,,
159786,VRETF银华,SZ,A股股票,行业主题,VR,2021-08-06,2026-05-12,18654247.4,1150,True,,行业主题,VR,True,local_cache,2021-08-06,2026-05-12,1150,0,0,warning,,,
561950,中证500增强ETF招商,SH,A股股票,宽基,中证500增强招商,2023-04-24,2026-05-12,9292435.55,736,True,,宽基,中证500增强招商,True,local_cache,2023-04-24,2026-05-12,736,0,0,passed,,,
159030,粮食ETF华夏,SZ,A股股票,行业主题,粮食,2026-05-12,2026-05-12,24592710.0,1,True,too few rows: 1 < 250,行业主题,粮食,True,local_cache,2026-05-12,2026-05-12,1,0,0,failed,too few rows: 1 < 250,,
159843,食品饮料ETF招商,SZ,A股股票,行业主题,食品饮料招商,2021-02-05,2026-05-12,6918297.6,1270,True,,行业主题,食品饮料招商,True,local_cache,2021-02-05,2026-05-12,1270,0,0,warning,,,
588500,科创100增强ETF易方达,SH,A股股票,宽基,科创100增强,2024-07-19,2026-05-12,5182140.35,436,True,,宽基,科创100增强,True,local_cache,2024-07-19,2026-05-12,436,0,0,warning,,,
517950,沪深港科技50ETF交银,SH,A股股票,行业主题,沪深港科技50交银,2025-12-18,2026-05-12,10022101.85,92,True,too few rows: 92 < 250,行业主题,沪深港科技50交银,True,local_cache,2025-12-18,2026-05-12,92,0,0,failed,too few rows: 92 < 250,,
510660,医药ETF华夏,SH,A股股票,行业主题,医药,2019-01-02,2026-05-12,6901767.85,1781,True,,行业主题,医药,True,local_cache,2019-01-02,2026-05-12,1781,0,0,passed,,,
516950,基建ETF银华,SH,A股股票,行业主题,基建,2021-05-14,2026-05-12,12691797.1,1209,True,,行业主题,基建,True,local_cache,2021-05-14,2026-05-12,1209,0,0,passed,,,
159907,国证2000ETF广发,SZ,A股股票,行业主题,国证2000,2019-01-02,2026-05-12,9807915.45,1773,True,,行业主题,国证2000,True,local_cache,2019-01-02,2026-05-12,1773,0,0,warning,,,
563510,A500红利低波ETF易方达,SH,A股股票,宽基,A500红利低波,2025-12-01,2026-05-12,5905860.2,105,True,too few rows: 105 < 250,宽基,A500红利低波,True,local_cache,2025-12-01,2026-05-12,105,0,0,failed,too few rows: 105 < 250,,
515810,中证800ETF易方达,SH,A股股票,行业主题,中证800,2019-10-25,2026-05-12,16029426.3,1585,True,,行业主题,中证800,True,local_cache,2019-10-25,2026-05-12,1585,0,0,passed,,,
159520,消费龙头ETF工银,SZ,A股股票,行业主题,消费龙头工银,2023-10-31,2026-05-12,7256647.25,611,True,,行业主题,消费龙头工银,True,local_cache,2023-10-31,2026-05-12,611,0,0,warning,,,
516050,科技龙头ETF工银,SH,A股股票,行业主题,科技龙头工银,2021-02-05,2026-05-12,11667938.6,1270,True,,行业主题,科技龙头工银,True,local_cache,2021-02-05,2026-05-12,1270,0,0,passed,,,
159958,创业板ETF工银,SZ,A股股票,宽基,创业板工银,2019-01-02,2026-05-12,12429219.8,1781,True,,宽基,创业板工银,True,local_cache,2019-01-02,2026-05-12,1781,0,0,warning,,,
512450,畜牧养殖ETF广发,SH,A股股票,行业主题,畜牧养殖,2026-04-01,2026-05-12,10562135.45,26,True,too few rows: 26 < 250,行业主题,畜牧养殖,True,local_cache,2026-04-01,2026-05-12,26,0,0,failed,too few rows: 26 < 250,,
159677,中证1000增强ETF银华,SZ,A股股票,宽基,中证1000增强,2022-12-05,2026-05-12,9686219.75,827,True,,宽基,中证1000增强,True,local_cache,2022-12-05,2026-05-12,827,0,0,warning,,,
510390,沪深300ETF平安,SH,A股股票,宽基,沪深300平安,2019-01-02,2026-05-12,6362418.55,1781,True,,宽基,沪深300平安,True,local_cache,2019-01-02,2026-05-12,1781,0,0,passed,,,
159956,创业板ETF建信,SZ,A股股票,宽基,创业板建信,2019-01-02,2026-05-12,5031019.75,1780,True,,宽基,创业板建信,True,local_cache,2019-01-02,2026-05-12,1780,0,0,warning,,,
516500,生物科技ETF华夏,SH,A股股票,行业主题,生物科技,2021-03-17,2026-05-12,6239681.65,1247,True,,行业主题,生物科技,True,local_cache,2021-03-17,2026-05-12,1247,0,0,passed,,,
589060,科创综指ETF东财,SH,A股股票,宽基,科创综指东财,2025-03-27,2026-05-12,6191076.05,271,True,,宽基,科创综指东财,True,local_cache,2025-03-27,2026-05-12,271,0,0,passed,,,
159676,创业板增强ETF富国,SZ,A股股票,宽基,创业板增强,2023-04-12,2026-05-12,8596720.65,744,True,,宽基,创业板增强,True,local_cache,2023-04-12,2026-05-12,744,0,0,warning,,,
561900,沪深300ESGETF招商,SH,A股股票,宽基,沪深300ESG招商,2021-07-15,2026-05-12,2808916.65,1166,True,,宽基,沪深300ESG招商,True,local_cache,2021-07-15,2026-05-12,1166,0,0,passed,,,
515950,医药50ETF富国,SH,A股股票,行业主题,医药50,2020-04-01,2026-05-12,12725970.2,1479,True,,行业主题,医药50,True,local_cache,2020-04-01,2026-05-12,1479,0,0,passed,,,
562070,沪深300指增ETF华宝,SH,A股股票,宽基,沪深300指增,2025-12-25,2026-05-12,8444671.9,87,True,too few rows: 87 < 250,宽基,沪深300指增,True,local_cache,2025-12-25,2026-05-12,87,0,0,failed,too few rows: 87 < 250,,
159165,养殖ETF永赢,SZ,A股股票,行业主题,养殖永赢,2026-02-12,2026-05-12,12327438.9,54,True,too few rows: 54 < 250,行业主题,养殖永赢,True,local_cache,2026-02-12,2026-05-12,54,0,0,failed,too few rows: 54 < 250,,
588880,科创100ETF华泰柏瑞,SH,A股股票,宽基,科创100,2023-11-16,2026-05-12,10387370.25,599,True,,宽基,科创100,True,local_cache,2023-11-16,2026-05-12,599,0,0,warning,,,
589700,科创成长ETF南方,SH,A股股票,宽基,科创成长,2025-06-05,2026-05-12,6590296.85,226,True,too few rows: 226 < 250,宽基,科创成长,True,local_cache,2025-06-05,2026-05-12,226,0,0,failed,too few rows: 226 < 250,,
562920,信息安全ETF易方达,SH,A股股票,行业主题,信息安全,2023-06-12,2026-05-12,8069004.65,704,True,,行业主题,信息安全,True,local_cache,2023-06-12,2026-05-12,704,0,0,passed,,,
516390,新能源车ETF汇添富,SH,A股股票,行业主题,新能源车,2021-06-18,2026-05-12,9801639.0,1185,True,,行业主题,新能源车,True,local_cache,2021-06-18,2026-05-12,1185,0,0,passed,,,
560290,有色ETF景顺,SH,A股股票,行业主题,有色景顺,2026-02-06,2026-05-12,8979103.75,58,True,too few rows: 58 < 250,行业主题,有色景顺,True,local_cache,2026-02-06,2026-05-12,58,0,0,failed,too few rows: 58 < 250,,
520580,新兴亚洲ETF招商,SH,A股股票,行业主题,新兴亚洲招商,2025-02-20,2026-05-12,7559045.0,296,True,,行业主题,新兴亚洲招商,True,local_cache,2025-02-20,2026-05-12,296,0,0,passed,,,
561310,消电ETF国泰,SH,A股股票,行业主题,消电,2021-11-25,2026-05-12,9988763.4,1078,True,,行业主题,消电,True,local_cache,2021-11-25,2026-05-12,1078,0,0,passed,,,
512550,富时A50ETF嘉实,SH,A股股票,行业主题,富时A50,2019-01-02,2026-05-12,12309816.5,1781,True,,行业主题,富时A50,True,local_cache,2019-01-02,2026-05-12,1781,0,0,passed,,,
159542,工程机械ETF大成,SZ,A股股票,行业主题,工程机械大成,2024-06-07,2026-05-12,6211157.85,464,True,,行业主题,工程机械大成,True,local_cache,2024-06-07,2026-05-12,464,0,0,passed,,,
510670,上证180ETF华夏,SH,A股股票,行业主题,上证180,2025-10-29,2026-05-12,4773154.95,128,True,too few rows: 128 < 250,行业主题,上证180,True,local_cache,2025-10-29,2026-05-12,128,0,0,failed,too few rows: 128 < 250,,
159945,能源ETF广发,SZ,A股股票,行业主题,能源,2019-01-02,2026-05-12,15762689.55,1780,True,,行业主题,能源,True,local_cache,2019-01-02,2026-05-12,1780,0,0,warning,,,
159589,红利ETF广发,SZ,A股股票,风格,红利,2024-03-26,2026-05-12,3998023.75,512,True,,风格,红利,True,local_cache,2024-03-26,2026-05-12,512,0,0,warning,,,
159613,信息安全ETF嘉实,SZ,A股股票,行业主题,信息安全,2022-01-27,2026-05-12,4907934.55,1034,True,,行业主题,信息安全,True,local_cache,2022-01-27,2026-05-12,1034,0,0,warning,,,
561930,沪深300ETF招商,SH,A股股票,宽基,沪深300招商,2024-09-20,2026-05-12,17436575.95,393,True,,宽基,沪深300招商,True,local_cache,2024-09-20,2026-05-12,393,0,0,passed,,,
159641,碳中和ETF招商,SZ,A股股票,行业主题,碳中和招商,2022-07-22,2026-05-12,6306098.35,919,True,,行业主题,碳中和招商,True,local_cache,2022-07-22,2026-05-12,919,0,0,warning,,,
517770,游戏传媒ETF浦银,SH,A股股票,行业主题,游戏传媒浦银,2021-12-03,2026-05-12,10591048.7,1072,True,,行业主题,游戏传媒浦银,True,local_cache,2021-12-03,2026-05-12,1072,0,0,passed,,,
561260,能源ETF工银,SH,A股股票,行业主题,能源工银,2023-08-09,2026-05-12,4690452.3,664,True,,行业主题,能源工银,True,local_cache,2023-08-09,2026-05-12,664,0,0,passed,,,
